2022 10 20   15 39  2.420  -0.267  -0.340  -9.823    0.005727    0.058196    0.038442    1.688936   -1.245915   24.488281   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.440  -0.233  -0.393  -9.683    0.019490    0.006465    0.046482    1.689692   -1.246264   24.487651   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.460  -0.236  -0.124  -9.892   -0.034352   -0.064337    0.056065    1.688841   -1.248472   24.487808   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.480  -0.316  -0.479  -9.768   -0.003961    0.136362    0.032067    1.688283   -1.246367   24.487493   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.500  -0.176  -0.189  -9.709   -0.026669    0.013271    0.091886    1.688302   -1.246742   24.487826   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.520  -0.294  -0.273  -9.915   -0.062690   -0.025405    0.049780    1.687091   -1.248175   24.487715   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.540  -0.263  -0.386  -9.746    0.010256    0.090112    0.064248    1.687478   -1.246482   24.487758   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.560  -0.205  -0.091  -9.792   -0.065409   -0.015838    0.102529    1.686320   -1.248000   24.493873   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.580  -0.322  -0.484  -9.768    0.039620   -0.003157    0.075370    1.687261   -1.248694   24.493658   39.48146500   -0.33661100    59.717
2022 10 20   15 39  2.600  -0.222  -0.171  -9.792   -0.044707    0.075357    0.085098    1.686633   -1.247021   24.494124   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.620  -0.277  -0.259  -9.858    0.012462    0.111028    0.070679    1.686581   -1.246363   24.494329   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.640  -0.235  -0.431  -9.637   -0.017581    0.018322    0.050968    1.686984   -1.246191   24.494312   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.660  -0.240  -0.019  -9.893   -0.007458   -0.065691    0.104672    1.687163   -1.247577   24.489973   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.680  -0.289  -0.469  -9.733    0.064544    0.135462    0.039222    1.688410   -1.245902   24.489592   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.700  -0.166  -0.162  -9.704   -0.001155    0.040999    0.068476    1.688437   -1.245313   24.489546   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.720  -0.264  -0.294  -9.970   -0.002332   -0.033660    0.033511    1.688338   -1.246783   24.489384   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.740  -0.218  -0.414  -9.754   -0.047968    0.104780    0.053347    1.687410   -1.245396   24.489054   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.760  -0.199  -0.091  -9.871   -0.030056   -0.057491    0.092347    1.686397   -1.247475   24.487389   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.780  -0.287  -0.499  -9.746   -0.038662   -0.031639    0.033166    1.686109   -1.248746   24.486435   39.48146500   -0.33661100    59.712
2022 10 20   15 39  2.800  -0.252  -0.112  -9.790    0.017133   -0.020409    0.092931    1.686860   -1.249170   24.487015   39.48146400   -0.33661100    59.703
2022 10 20   15 39  2.820  -0.284  -0.329  -9.806    0.065524    0.084924    0.089184    1.687958   -1.248645   24.487755   39.48146400   -0.33661100    59.703
2022 10 20   15 39  2.840  -0.264  -0.386  -9.631    0.002038    0.014709    0.051776    1.687998   -1.248503   24.487355   39.48146400   -0.33661100    59.703
2022 10 20   15 39  2.860  -0.279  -0.138  -9.933    0.029144   -0.002878    0.076469    1.689130   -1.248451   24.488813   39.48146400   -0.33661100    59.703
2022 10 20   15 39  2.880  -0.315  -0.493  -9.724   -0.063021    0.198262    0.040597    1.688323   -1.244950   24.488598   39.48146400   -0.33661100    59.703
2022 10 20   15 39  2.900  -0.190  -0.141  -9.716   -0.049570    0.003141    0.053681    1.687313   -1.245310   24.488036   39.48146400   -0.33661100    59.703
